id,"food","amount",cuisine_id,"created_at","updated_at"
58721,"ねぎ","小さじ２",411,"0000-00-00 00:00:00","0000-00-00 00:00:00"
58731,"しょうゆ","適宣",411,"0000-00-00 00:00:00","0000-00-00 00:00:00"
58741,"大豆","80",412,"0000-00-00 00:00:00","0000-00-00 00:00:00"
58751,"豆腐","200",413,"0000-00-00 00:00:00","0000-00-00 00:00:00"
58761,"牛肉","100",413,"0000-00-00 00:00:00","0000-00-00 00:00:00"
58771,"豚肉","100",413,"0000-00-00 00:00:00","0000-00-00 00:00:00"
58781,"卵","1/2個",413,"0000-00-00 00:00:00","0000-00-00 00:00:00"
58791,"ねぎ","1/2本",413,"0000-00-00 00:00:00","0000-00-00 00:00:00"
58801,"小麦粉","大さじ１",413,"0000-00-00 00:00:00","0000-00-00 00:00:00"
58811,"酒","大さじ1/2",413,"0000-00-00 00:00:00","0000-00-00 00:00:00"
58821,"塩","小さじ1/2",413,"0000-00-00 00:00:00","0000-00-00 00:00:00"
58831,"エリンギ","１本",413,"0000-00-00 00:00:00","0000-00-00 00:00:00"
58841,"大根","５cm",413,"0000-00-00 00:00:00","0000-00-00 00:00:00"
58851,"オリーブ油","適宣",413,"0000-00-00 00:00:00","0000-00-00 00:00:00"
58861,"塩","適宣",413,"0000-00-00 00:00:00","0000-00-00 00:00:00"
58871,"サラダ油","適宣",413,"0000-00-00 00:00:00","0000-00-00 00:00:00"
58881,"しょうゆ","適宣",413,"0000-00-00 00:00:00","0000-00-00 00:00:00"
58891,"小麦粉","200",727,"0000-00-00 00:00:00","0000-00-00 00:00:00"
58901,"卵","55g",727,"0000-00-00 00:00:00","0000-00-00 00:00:00"
58911,"とりもも肉","100",727,"0000-00-00 00:00:00","0000-00-00 00:00:00"
58921,"玉ねぎ","1/4個",727,"0000-00-00 00:00:00","0000-00-00 00:00:00"
58931,"にら","２本",727,"0000-00-00 00:00:00","0000-00-00 00:00:00"
58941,"ごま油","適宣",727,"0000-00-00 00:00:00","0000-00-00 00:00:00"
58951,"塩","適宣",727,"0000-00-00 00:00:00","0000-00-00 00:00:00"
58961,"こしょう","適宣",727,"0000-00-00 00:00:00","0000-00-00 00:00:00"
58971,"ねぎ","小さじ１",728,"0000-00-00 00:00:00","0000-00-00 00:00:00"
58981,"キャベツ","２枚",728,"0000-00-00 00:00:00","0000-00-00 00:00:00"
58991,"にんにく","１片",728,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59001,"しょうゆ","大さじ２",728,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59011,"しょうゆ","適宣",728,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59021,"ごま油","適宣",728,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59031,"塩","適宣",728,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59041,"こしょう","適宣",728,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59051,"小麦粉","200",728,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59061,"卵","55g",730,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59071,"小麦粉","200",729,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59081,"キャベツ","２枚",729,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59091,"にんにく","１片",729,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59101,"塩","適宣",728,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59111,"こしょう","適宣",729,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59121,"塩","適宣",817,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59131,"酒","適宣",729,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59141,"サラダ油","適宣",729,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59151,"卵","55g",729,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59161,"小麦粉","200",730,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59171,"卵","55g",728,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59181,"きゅうり","適宣",730,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59191,"トマト","1/4個",730,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59201,"ねぎ","５cm",730,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59211,"酒","適宣",730,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59221,"ごま油","適宣",730,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59231,"豚肉","150",730,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59241," しいたけ","２枚",730,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59251,"玉ねぎ","1/4個",730,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59261,"えび","３尾",814,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59271,"いか","１はい",814,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59281,"ハマグリ","３個",814,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59291,"トマト","１個",814,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59301,"カリフラワー","1/4個",814,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59311,"にんにく","１片",814,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59321,"オリーブ油","適宣",814,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59331,"塩","適宣",814,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59341,"こしょう","適宣",814,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59351,"牛肉","300",815,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59361,"玉ねぎ","1/2個",815,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59371,"キャベツ","1/6個",815,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59381,"にんにく","２片",815,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59391,"しょうゆ","大さじ２",815,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59401,"みりん","大さじ２",815,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59411,"塩","小さじ１",815,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59421,"豚肉","250",816,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59431,"白菜","1/4株",816,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59441,"塩","適宣",816,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59451,"こしょう","適宣",816,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59461,"バター","適宣",816,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59471,"鯛","４切れ",817,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59481,"いか","２はい",817,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59491,"えび","２尾",817,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59501,"玉ねぎ","80g",817,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59511,"トマト","100",817,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59521,"卵","１個",817,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59531,"にんにく","少々",817,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59541,"オリーブ油","大さじ１",817,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59551,"塩","小さじ1/4",817,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59561,"オリーブ油","適宣",817,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59571,"豚肉","200",900,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59581,"酒","小さじ１",900,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59591,"しょうゆ","小さじ１",900,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59601,"白菜","200",900,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59611,"卵","１個",900,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59621,"小麦粉","大さじ４",900,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59631,"ごま油","大さじ２",900,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59641,"豚肉","100",901,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59651,"卵","１個",901,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59661,"長いも","50",901,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59671,"小麦粉","大さじ３",901,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59681,"キャベツ","２枚",901,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59691,"ねぎ","大さじ１",901,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59701,"サラダ油","適宣",901,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59711,"豚肉","100",902,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59721,"卵","２個",902,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59731,"キャベツ","４枚",902,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59741,"小麦粉","大さじ４",902,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59751,"サラダ油","小さじ２",902,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59761,"そうめん","200",902,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59771,"小麦粉","140",903,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59781,"牛乳","1/2カップ",703,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59791,"塩","少々",903,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59801,"しょうゆ","少々",903,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59811,"豚肉","８枚",903,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59821,"卵","２個",903,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59831,"チーズ","４枚",903,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59841,"キャベツ","300",903,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59851,"白菜","200",903,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59861,"ごま油","適宣",903,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59871,"小麦粉","200",903,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59881,"卵","１個",904,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59891,"小麦粉","100",904,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59901,"砂糖","小さじ1/2",904,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59911,"しょうゆ","小さじ１",904,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59921,"塩","少々",904,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59931,"えび","６尾",904,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59941,"いか","80",904,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59951,"たこ","50",904,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59961,"玉ねぎ","1/2個",904,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59971,"ごま油","適宣",904,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59981,"小麦粉","130",905,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59991,"卵","１個",905,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60001,"しょうゆ","3",905,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60011,"ねぎ","1/2本",905,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60021,"サラダ油","適宣",905,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60031,"みりん","大さじ１",905,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60041,"キャベツ","1/4個",905,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60051,"豚肉","50",2001,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60061,"大根","150",2001,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60071,"にんじん","1/4本",2001,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60081,"じゃがいも","１個",2001,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60091,"みそ","大さじ３",2001,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60101,"酒","大さじ１",2001,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60111,"ねぎ","25",2001,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60121,"白菜","１枚",2000,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60131,"にんじん","1/4本",2000,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60141,"みそ","適宣",2000,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60151,"玉ねぎ","1/4個",2000,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60161,"しじみ","150",2007,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60171,"みそ","大さじ２",2007,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60181,"しじみ","150",2002,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60191,"みそ","大さじ２",2002,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60201,"ねぎ","適宣",2002,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60211,"豆腐","1/3丁",2003,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60221,"こんにゃく","1/4枚",2003,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60231,"かぶ","１個",2003,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60241,"れんこん","50",2003,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60251,"にんじん","1/4本",2003,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60261,"しいたけ","２枚",2003,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60271,"ごま油","適宣",2003,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60281,"酒","適宣",2003,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60291,"しょうゆ","適宣",2003,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60301,"ごぼう","1/4本",2005,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60311,"にんじん","1/4本",2005,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60321,"大根","３cm",2005,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60331,"塩","適宣",2005,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60341,"しょうゆ","適宣",2005,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60351,"ごま油","適宣",2005,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60361,"玉ねぎ","1/4個",2004,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60371,"わかめ","小さじ１",2004,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60381,"みそ","大さじ１",2004,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60391,"なめこ","1/2袋",2006,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60401,"大根","100",2006,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60411,"小麦粉","小さじ１",2006,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60421,"酒","適宣",2006,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60431,"しょうゆ","適宣",2006,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60441,"塩","適宣",2006,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60451,"ねぎ","５cm",2006,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60461,"あさり","40",2008,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60471,"玉ねぎ","1/2個",2008,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60481,"にんじん","1/2本",2008,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60491,"じゃがいも","２個",2008,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60501,"牛乳","1/2カップ",2008,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60511,"バター","適宣",2008,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60521,"小麦粉","適宣",2008,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60531,"塩","適宣",2008,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60541,"卵","１個",2009,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60551,"塩","少々",2009,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60561,"こしょう","少々",2009,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60571,"ねぎ","5cm",2009,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60581,"小麦粉","小さじ２",2009,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60591,"ごま油","小さじ１",2010,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60601,"わかめ","50",2009,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60611,"酒","大さじ１",2010,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60621,"塩","少々",2010,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60631,"こしょう","少々",2010,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60641,"卵","１個",2010,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60651,"とうもろこし","185",2012,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60661,"サラダ油","適宣",114,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60671,"こしょう","適宣",2012,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60681,"牛乳","１カップ",2012,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60691,"玉ねぎ","1/2個",2012,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60701,"サラダ油","適宣",2012,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60711,"バター","適宣",2012,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60721,"塩","適宣",2012,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60731,"玉ねぎ","1/4個",2013,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60741,"にんじん","1/3本",2013,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60751,"セロリ","1/2本",2013,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60761,"オリーブ油","大さじ１",2013,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60771,"にんにく","１片",2013,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60781,"トマト","200",2013,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60791,"パスタ","40",2013,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60801,"こしょう","適宣",2013,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60811,"塩","適宣",2013,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60821,"玉ねぎ","1/4個",2015,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60831,"トマト","200",2015,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60841,"パスタ","40",2015,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60851,"塩","適宣",2015,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60861,"こしょう","適宣",2015,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60871,"オリーブ油","適宣",2015,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60881,"玉ねぎ","２個",2016,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60891,"バター","適宣",2016,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60901,"塩","適宣",2016,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60911,"玉ねぎ","1/2個",2017,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60921,"こしょう","適宣",2017,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60931,"にんじん","1/2本",2017,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60941,"バター","適宣",2017,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60951,"塩","適宣",2017,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60961,"にんじん","100",2018,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60971,"玉ねぎ","1/4個",2018,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60981,"牛乳","１カップ",2018,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60991,"バター","適宣",2018,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61001,"塩","適宣",2018,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61011,"こしょう","適宣",2018,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61031,"かぼちゃ","200",2019,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61041,"玉ねぎ","1/2個",2019,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61051,"生クリーム","1/2カップ",2019,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61061,"バター","適宣",2019,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61071,"塩","適宣",2019,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61081,"こしょう","適宣",2019,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61101,"じゃがいも","２個",2020,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61111,"玉ねぎ","1/2個",2020,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61121,"バター","小さじ２",2020,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61131,"牛乳","１カップ",2020,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61141,"塩","適宣",2020,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61151,"こしょう","適宣",2022,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61191,"塩","適宣",113,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61201,"トマト","１個",2021,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61211,"ピーマン","1/4個",2021,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61221,"玉ねぎ","1/4個",2021,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61231,"にんにく","1/4個",2021,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61241,"ワインビネガー","大さじ１",2021,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61251,"オリーブ油","大さじ２",2021,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61261,"塩","適宣",2021,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61271,"こしょう","適宣",2021,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61281,"牛肉","150",2022,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61291,"とりむね肉","150",2022,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61301,"玉ねぎ","２個",2022,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61311,"セロリ","１本",2022,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61321,"にんじん","１本",2022,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61331,"エリンギ","２本",2022,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61341,"かぶ","２個",2022,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61351,"にんにく","１片",2022,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61361,"塩","適宣",2022,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61371,"玉ねぎ","1/2個",2023,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61381,"トマト","1/2個",2023,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61391,"にんじん","1/2本",2023,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61401,"セロリ","1/2本",2023,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61411,"塩","適宣",2023,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61421,"こしょう","適宣",2023,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61431,"小麦粉","適宣",2023,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61441,"牛肉","150",2023,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61451,"バター","適宣",2023,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61461,"じゃがいも","２個",2024,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61471,"豚肉","150",2024,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61481," 塩","小さじ１",2024,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61491,"こしょう","少々",2024,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61501,"にんじん","２本",2024,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61511,"玉ねぎ","２個",2024,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61521,"酒","大さじ３",2024,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61531,"牛乳","１カップ",2024,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61541,"ブロッコリー","1/2個",2024,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61551,"バター","適宣",2024,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61561,"小麦粉","適宣",2024,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61571,"塩","適宣",2024,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61581,"こしょう","適宣",2024,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61591,"さば","半身",100,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61601,"塩","適宣",100,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61611,"さば","半身",101,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61621,"ごぼう","100",101,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61631,"みそ","大さじ５",101,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61641,"みりん","大さじ５",101,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61651,"砂糖","大さじ５",101,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61661,"酒","適宣",101,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61671,"酒","大さじ１",102,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61681,"みりん","大さじ１",102,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61691,"サラダ油","大さじ１",102,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61701,"さば","半身",102,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61711,"みそ","大さじ１",102,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61721,"しょうゆ","大さじ１",102,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61731,"さんま","２尾",103,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61741,"しょうゆ","小さじ２",103,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61751,"塩","適宣",103,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61761,"しょうゆ","大さじ１",104,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61771,"酒","大さじ１",104,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61781,"しょうゆ","大さじ１",104,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61791,"みりん","大さじ２",104,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61801,"ぶり","２切れ",104,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61811,"あじ","２尾",105,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61821,"大根","５cm",105,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61831,"しょうゆ","適宣",105,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61841,"塩","適宣",105,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61851,"ぶり","350",106,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61861,"大根","1/2本",106,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61871,"酒","適宣",106,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61881,"小麦粉","適宣",114,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61891,"砂糖","適宣",106,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61901,"しょうゆ","適宣",106,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61911,"鮭","２切れ",107,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61921,"塩","適宣",107,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61931,"こしょう","適宣",107,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61941,"鮭","２切れ",108,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61951,"牛乳","大さじ２",108,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61961,"塩","小さじ1/3",108,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61971,"こしょう","少々",108,"0000-00-00 00:00:00","0000-00-00 00:00:00"
